Viewing_Angle(deg),Ground_depth(m),MAE(m)
88.37206,0.08800000203553314,0.011999824395187361
88.35334,0.08699984768475816,0.013000137064508956
88.33419,0.08599998234021625,0.014000209231111779
88.31459,0.0850001532828115,0.014999788525844734
88.29452,0.0840001661447948,0.016000090413717586
88.27396,0.08299988211918209,0.01699977383353518
88.25291,0.08200015357734049,0.017999933753389256
88.23133,0.08099996052264449,0.019000145531196225
88.20922,0.08000020807968147,0.01999998436915036
88.18654,0.07900001501136521,0.02099989551332998
88.16328,0.07799990461372362,0.021999812183707713
88.13942,0.07699998199180662,0.023000042309339858
88.11493,0.07599998607324102,0.024000006849329604
88.08979,0.07500012448374924,0.024999921933418736
88.06396,0.07399987110997017,0.025999930762113654
88.03743,0.072999925012621,0.02700010777859672
88.01016,0.0719998828368479,0.028000100504747435
87.98213,0.07100014571233142,0.02899988839304518
87.95329,0.0700001058991459,0.03000007893770965
87.92361,0.06899995036564786,0.0310001507290036
87.89306,0.06799991296475541,0.031999896898124734
87.8616,0.06699995706938179,0.033000008435521186
87.82919,0.06600012169625515,0.03400011184343608
87.79577,0.06499992643155675,0.035000096283603864
87.76131,0.06399988458673792,0.0360000727257118
87.72576,0.06299997747011322,0.037000057667318086
87.68906,0.06200000560694616,0.037999980105544756
87.65115,0.060999884244369945,0.03899994872426199
87.61198,0.05999988607874375,0.03999996488093019
87.57149,0.05900010573294698,0.04100017444872588
87.52959,0.058000024343206405,0.04200012946036176
87.48622,0.05699998123271761,0.04300001444333615
87.4413,0.055999949425576095,0.044000096306426324
87.39475,0.05500002668849143,0.04500006190149162
87.34647,0.05400001763930404,0.04600012675953057
87.29637,0.053000084928926355,0.047000146609288834
87.24433,0.05199994439062045,0.04800023557071741
87.19026,0.051000048519933464,0.049000160732787394
87.13402,0.05000006942261824,0.0500002676481945
87.07548,0.04900006344131268,0.0510001795398373
87.01449,0.0479999358399014,0.05200020869270715
86.95091,0.046999950954101116,0.053000278097272244
86.88456,0.04599994123357376,0.05400027252721194
86.81526,0.044999979345330114,0.05500031126298762
86.7428,0.04399994819677255,0.05600040595032651
86.66697,0.04299999347862806,0.05700032723011946
86.58752,0.042000002583451025,0.05800037416043254
86.50419,0.041000042548976275,0.05900040364476983
86.41668,0.04000001893503185,0.06000045549878297
86.32467,0.03899996171147144,0.06100057047738289
86.22782,0.03800003706869433,0.06200054719187251
86.12571,0.03699998289600899,0.0630006328911425
86.01792,0.03599998716133602,0.06400072938202526
85.90396,0.035000032058079104,0.06500076640550974
85.78327,0.03400000385407068,0.06600080780055545
85.65525,0.033000015484733726,0.06700079275635196
85.5192,0.03199999134767496,0.06800086256166875
85.37434999999999,0.031000003875379267,0.0690008848376986
85.21981,0.030000011565929248,0.0700008840669534
85.05457,0.02899999834977828,0.0710009040576022
84.87748,0.027999978738001995,0.07200092949660847
84.68723,0.02700002384406153,0.07300088699642882
84.48227,0.026000020545863443,0.07400086511009892
84.26083,0.025000002072030875,0.07500086392278141
84.02083999999999,0.023999987187254556,0.07600085602127371
83.75987,0.02300000403196332,0.07700089006946761
83.47502,0.021999996119710596,0.07800090370441608
83.16286,0.021000003570836607,0.07900096306991827
82.81924,0.019999988312012718,0.08000109378039344
82.43916,0.019000007936421655,0.08100123807358124
82.01644,0.017999991365956345,0.08200141662881488
81.54348,0.016999998673422896,0.08300165463169884
81.0107,0.01599999884403843,0.08400190021236698
80.40593,0.014999997253715775,0.08500217203240547
79.71344,0.014000000823256134,0.08600253617633513
78.91251,0.012999999086445726,0.08700297946487132
77.9753,0.011999999194290562,0.08800350400473712
76.86344,0.010999999002100294,0.08900409431276404
75.52249,0.010000001477608222,0.09000477824986232
73.87237999999999,0.009000000115795779,0.09100574207208381
71.79004,0.00799999866911625,0.09200695204327582
69.07517,0.007000000775688751,0.09300853482797006
65.37568,0.005999999623516428,0.09401075608640189
60.0,0.005000000000000001,0.0950133976133451
