Viewing_Angle(deg),Ground_depth(m),MAE(m)
88.56746,0.10000026085049313,0.022584585927321123
88.55298,0.09899979056649266,0.021842947723897114
88.53821,0.09799970544959209,0.02110672410618928
88.52314,0.09699992655465328,0.02037531302171368
88.50775,0.09599976135640534,0.019649487739683606
88.49204,0.09499985855191827,0.018928738856518856
88.476,0.09400022337680886,0.01821449290415854
88.45961,0.09300028287399904,0.017505079876417317
88.44286,0.09200013043721382,0.016801971006631364
88.42574,0.09099988123735757,0.01610540401636165
88.40825,0.09000023608985158,0.015414511011168123
88.39036,0.0890002064883622,0.014730209242820935
88.37206,0.08800000203553314,0.014052847274677416
88.35334,0.08699984768475816,0.013381741137026028
88.33419,0.08599998234021625,0.012717867661631691
88.31459,0.0850001532828115,0.0120616736820943
88.29452,0.0840001661447948,0.01141214277193349
88.27396,0.08299988211918209,0.01077082126314934
88.25291,0.08200015357734049,0.010136826230108696
88.23133,0.08099996052264449,0.009510799370580162
88.20922,0.08000020807968147,0.008893391276660324
88.18654,0.07900001501136521,0.008284387992972929
88.16328,0.07799990461372362,0.007684094985201777
88.13942,0.07699998199180662,0.007092450367964951
88.11493,0.07599998607324102,0.006510286714498841
88.08979,0.07500012448374924,0.005937648722418304
88.06396,0.07399987110997017,0.005374687567979732
88.03743,0.072999925012621,0.0048215295170679845
88.01016,0.0719998828368479,0.00427888651954723
87.98213,0.07100014571233142,0.003747046520216816
87.95329,0.0700001058991459,0.0032257025585032888
87.92361,0.06899995036564786,0.0027156848246111974
87.89306,0.06799991296475541,0.0022175172596772498
87.8616,0.06699995706938179,0.0017308342672818949
87.82919,0.06600012169625515,0.0012563430612737437
87.79577,0.06499992643155675,0.0007944964834832646
87.76131,0.06399988458673792,0.0003455337737744949
87.72576,0.06299997747011322,9.020327831023883e-05
87.68906,0.06200000560694616,0.0005122774867311177
87.65115,0.060999884244369945,0.0009204236943763308
87.61198,0.05999988607874375,0.0013142620551499038
87.57149,0.05900010573294698,0.0016935502469514853
87.52959,0.058000024343206405,0.0020574456138324976
87.48622,0.05699998123271761,0.0024057320890695936
87.4413,0.055999949425576095,0.002738270783925662
87.39475,0.05500002668849143,0.0030543383536762777
87.34647,0.05400001763930404,0.0033537384170800634
87.29637,0.053000084928926355,0.0036359055037383753
87.24433,0.05199994439062045,0.0039005420424316982
87.19026,0.051000048519933464,0.00414699731745673
87.13402,0.05000006942261824,0.004375202817478135
87.07548,0.04900006344131268,0.0045843714868290236
87.01449,0.0479999358399014,0.0047744117202888564
86.95091,0.046999950954101116,0.004944851957652272
86.88456,0.04599994123357376,0.005095195414554535
86.81526,0.044999979345330114,0.005225191983963621
86.7428,0.04399994819677255,0.005334507388181187
86.66697,0.04299999347862806,0.005422586509533361
86.58752,0.042000002583451025,0.0054894309860666745
86.50419,0.041000042548976275,0.005534633288410322
86.41668,0.04000001893503185,0.005558007655472631
86.32467,0.03899996171147144,0.005559414412373961
86.22782,0.03800003706869433,0.005538524392935211
86.12571,0.03699998289600899,0.005495517323272592
86.01792,0.03599998716133602,0.005430296257896761
85.90396,0.035000032058079104,0.005342873371035611
85.78327,0.03400000385407068,0.005233480894692355
85.65525,0.033000015484733726,0.005102331551060692
85.5192,0.03199999134767496,0.004949952646199099
85.37434999999999,0.031000003875379267,0.004776724561886951
85.21981,0.030000011565929248,0.004583328387682484
85.05457,0.02899999834977828,0.004370618280043002
84.87748,0.027999978738001995,0.004139575511001161
84.68723,0.02700002384406153,0.0038913174341681676
84.48227,0.026000020545863443,0.003627329055487075
84.26083,0.025000002072030875,0.003349269808860269
84.02083999999999,0.023999987187254556,0.003059031738794384
83.75987,0.02300000403196332,0.002758859922627433
83.47502,0.021999996119710596,0.0024512448757760224
83.16286,0.021000003570836607,0.002139163829905632
82.81924,0.019999988312012718,0.0018259533494828385
82.43916,0.019000007936421655,0.0015153523353936536
82.01644,0.017999991365956345,0.0012117090672833526
81.54348,0.016999998673422896,0.0009200097337148323
81.0107,0.01599999884403843,0.0006459118407620433
80.40593,0.014999997253715775,0.00039608682848558886
